11676	None	A04321
11676	None	A07108
11676	None	A07116
11676	None	A07867
11676	None	A14116
11676	None	A34828
11676	None	AB023804
11676	None	AB032740
11676	None	AB032741
11676	None	AB049811
11676	None	AB052867
11676	None	AB052995
11676	None	AB070352
11676	None	AB070353
11676	None	AB078005
11676	None	AB097865
11676	None	AB097866
11676	None	AB097867
11676	None	AB097868
11676	None	AB097869
11676	None	AB097870
11676	None	AB097871
11676	None	AB097872
11676	None	AB097873
11676	None	AB098330
11676	None	AB098331
11676	None	AB098332
11676	None	AB098333
11676	None	AB220944
11676	None	AB220945
11676	None	AB220946
11676	None	AB220947
11676	None	AB220948
11676	None	AB221005
11676	None	AB221125
11676	None	AB221126
11676	None	AB231893
11676	None	AB231894
11676	None	AB231895
11676	None	AB231896
11676	None	AB231897
11676	None	AB231898
11676	None	AB253421
11676	None	AB253422
11676	None	AB253423
11676	None	AB253424
11676	None	AB253425
11676	None	AB253426
11676	None	AB253427
11676	None	AB253428
11676	None	AB253429
11676	None	AB253430
11676	None	AB253431
11676	None	AB253432
11676	None	AB253635
11676	None	AB253636
11676	None	AB253637
11676	None	AB253638
11676	None	AB253639
11676	None	AB253640
11676	None	AB253641
11676	None	AB253642
11676	None	AB253643
11676	None	AB253644
11676	None	AB253645
11676	None	AB253646
11676	None	AB253647
11676	None	AB253648
11676	None	AB253649
11676	None	AB253650
11676	None	AB253651
11676	None	AB253652
11676	None	AB253653
11676	None	AB253654
11676	None	AB253655
11676	None	AB253656
11676	None	AB253657
11676	None	AB253658
11676	None	AB253659
11676	None	AB253660
11676	None	AB253661
11676	None	AB253662
11676	None	AB253663
11676	None	AB253664
11676	None	AB253665
11676	None	AB253666
11676	None	AB253667
11676	None	AB253668
11676	None	AB253669
11676	None	AB253670
11676	None	AB253671
11676	None	AB253672
11676	None	AB253673
11676	None	AB253674
11676	None	AB253675
11676	None	AB253676
11676	None	AB253677
11676	None	AB253678
11676	None	AB253679
11676	None	AB253680
11676	None	AB253681
11676	None	AB253682
11676	None	AB253683
11676	None	AB253684
11676	None	AB253685
11676	None	AB253686
11676	None	AB253687
11676	None	AB253688
11676	None	AB253689
11676	None	AB253690
11676	None	AB253691
11676	None	AB253692
11676	None	AB253693
11676	None	AB253694
11676	None	AB253695
11676	None	AB253696
11676	None	AB253697
11676	None	AB253698
11676	None	AB253699
11676	None	AB253700
11676	None	AB253701
11676	None	AB253702
11676	None	AB253703
11676	None	AB253704
11676	None	AB253705
11676	None	AB253706
11676	None	AB253707
11676	None	AB253708
11676	None	AB253709
11676	None	AB253710
11676	None	AB253711
11676	None	AB253712
11676	None	AB253713
11676	None	AB253714
11676	None	AB253715
11676	None	AB253716
11676	None	AB253717
11676	None	AB253718
11676	None	AB253719
11676	None	AB253720
11676	None	AB253721
11676	None	AB253722
11676	None	AB253723
11676	None	AB253724
11676	None	AB253725
11676	None	AB254141
11676	None	AB254142
11676	None	AB254143
11676	None	AB254144
11676	None	AB254145
11676	None	AB254146
11676	None	AB254147
11676	None	AB254148
11676	None	AB254149
11676	None	AB254150
11676	None	AB254151
11676	None	AB254152
11676	None	AB254153
11676	None	AB254154
11676	None	AB254155
11676	None	AB254156
11676	None	AB286849
11676	None	AB286850
11676	None	AB286851
11676	None	AB286852
11676	None	AB286853
11676	None	AB286854
11676	None	AB286855
11676	None	AB286856
