name	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
H15-u1	0.0	0.0	0.0	0.0	0.0	0.0	0.0013271400132714001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
H15-u2	0.0	0.0	0.0	0.0	0.0	0.0	0.017916390179163903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
H15-u3	0.0	0.0	0.0	0.0	0.0	0.0	0.0225613802256138	0.0	0.0	0.0014684287812041115	0.0	0.0	0.0	0.0	1.0	0.0
H15-u4	0.0	0.0	0.0	0.0	0.0	0.0	0.0225613802256138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
H16-u1	0.0	0.0	0.0	0.0	0.0	0.0016556291390728477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8059701492537313
H16-u2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8059701492537313
H1-u1	0.9234467804280192	0.0	0.0	0.0	0.00035435861091424523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H1-u2	0.920712736871877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2-u1	0.0011784670500612803	0.824390243902439	0.0	0.0	0.010985116938341602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2-u2	0.0016498538700857924	0.9707317073170731	0.0	0.0	0.010985116938341602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H3-u1	0.0	0.0	0.9151356942323795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H3-u2	0.0	0.0	0.9156774860858001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H3-u3	0.0	0.0	0.9002117913608826	0.0	0.0	0.0	0.0053085600530856005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H3-u4	0.0	0.0	0.9024774663842782	0.0	0.0	0.0	0.005972130059721301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H5-u1	0.005279532384274536	0.0	0.0	0.0	0.9099929128277817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H5-u2	0.0	0.0	0.0	0.0	0.8827072997873848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H6-u1	0.0	0.0	0.0	0.0	0.0	0.8708609271523179	0.0	0.0	0.00033647375504710633	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H6-u2	0.0	0.0	0.0	0.0	0.0	0.9652317880794702	0.0	0.0	0.00033647375504710633	0.0	0.0	0.0	0.0	0.0	0.0	0.13432835820895522
